Seed,Density,Execution ,Path Length,Visited,min path,max path,min visited,max visited,norm path,norm visited,cost,optimality,time mean,time median,op mean,op median,time stdv,op stdv,Execution Time,, Time
794,0.4605,426.8376827,0,94,,,,,0,0.669064748,0.200719424,4.982054032,,,,,,,4.268376827,,17.10677147
796,0.3815,173.9609241,3,49,,,,,0.081081081,0.345323741,0.160353879,6.236168216,,,,,,,1.739609241,,16.4296627
797,0.3695,391.5197849,0,98,,,,,0,0.697841727,0.209352518,4.776609486,,,,,,,3.915197849,,19.323349
798,0.3265,168.3101654,2,65,,,,,0.054054054,0.460431655,0.175967334,5.682840633,,,,,,,1.683101654,,19.3271637
801,0.37,341.2287235,0,99,,,,,0,0.705035971,0.211510791,4.727868804,,,,,,,3.412287235,,17.97938347
802,0.375,279.3483734,0,7,,,,,0,0.043165468,0.01294964,77.21625941,,,,,,,2.793483734,,27.46152878
803,0.4015,319.1547394,18,85,,,,,0.486486486,0.604316547,0.521835505,1.916309019,,,,,,,3.191547394,,15.9842968
804,0.5655,558.880806,0,22,,,,,0,0.151079137,0.045323741,22.06300528,,,,,,,5.58880806,,16.38555527
806,0.405,340.5230045,0,80,,,,,0,0.568345324,0.170503597,5.864944505,,,,,,,3.405230045,,18.29457283
808,0.398,411.8075371,0,57,,,,,0,0.402877698,0.120863309,8.273741068,,,,,,,4.118075371,,18.56398582
809,0.475,472.3873138,0,107,,,,,0,0.762589928,0.228776978,4.371050076,,,,,,,4.723873138,,11.74426079
811,0.401,381.0970783,0,106,,,,,0,0.755395683,0.226618705,4.412678941,,,,,,,3.810970783,,13.71645927
812,0.3455,350.1250744,0,82,,,,,0,0.582733813,0.174820144,5.720131889,,,,,,,3.501250744,,15.92803001
813,0.381,160.5246067,19,57,,,,,0.513513514,0.402877698,0.480322769,2.081929034,,,,,,,1.605246067,,18.49579811
814,0.368,357.426405,9,78,,,,,0.243243243,0.553956835,0.336457321,2.972136335,,,,,,,3.57426405,,18.71681213
815,0.43,458.4476948,0,70,,,,,0,0.496402878,0.148920863,6.714930755,,,,,,,4.584476948,,12.21466064
818,0.457,332.5684071,20,74,,,,,0.540540541,0.525179856,0.535932335,1.865903713,,,,,,,3.325684071,,14.40691948
819,0.3595,384.4461441,0,106,,,,,0,0.755395683,0.226618705,4.412678941,,,,,,,3.844461441,,15.12670517
822,0.3765,342.1206474,0,93,,,,,0,0.661870504,0.198561151,5.036206521,,,,,,,3.421206474,,16.62683487
824,0.352,380.1352978,0,137,,,,,0,0.978417266,0.29352518,3.406851138,,,,,,,3.801352978,,17.86541939
825,0.429,398.0994225,0,82,,,,,0,0.582733813,0.174820144,5.720131889,,,,,,,3.980994225,,17.07482338
829,0.366,346.8153477,0,97,,,,,0,0.690647482,0.207194245,4.826365595,,,,,,,3.468153477,,24.25765991
830,0.454,476.5880108,0,49,,,,,0,0.345323741,0.103597122,9.652684603,,,,,,,4.765880108,,16.90936089
833,0.3405,310.447216,0,90,,,,,0,0.64028777,0.192086331,5.205965407,,,,,,,3.10447216,,20.56646347
834,0.4225,363.7256622,0,63,,,,,0,0.446043165,0.13381295,7.473062432,,,,,,,3.637256622,,19.62709427
835,0.4245,413.8247967,0,95,,,,,0,0.676258993,0.202877698,4.929053718,,,,,,,4.138247967,,16.84546471
837,0.406,403.3372402,0,44,,,,,0,0.309352518,0.092805755,10.77507769,,,,,,,4.033372402,,20.32208443
841,0.395,358.4239483,0,90,,,,,0,0.64028777,0.192086331,5.205965407,,,,,,,3.584239483,,17.12703705
842,0.477,346.2057114,29,74,,,,,0.783783784,0.525179856,0.706202605,1.416022224,,,,,,,3.462057114,,16.34383202
845,0.34,347.2967148,0,105,,,,,0,0.748201439,0.224460432,4.455108357,,,,,,,3.472967148,,17.98653603
848,0.3805,397.6206779,0,110,,,,,0,0.784172662,0.235251799,4.250746457,,,,,,,3.976206779,,16.8337822
849,0.4195,340.1014805,23,65,,,,,0.621621622,0.460431655,0.573264632,1.744392032,,,,,,,3.401014805,,12.99929619
852,0.356,332.4368,30,108,,,,,0.810810811,0.769784173,0.798502819,1.252342163,,,,,,,3.324368,,15.45119286
853,0.403,373.4779358,0,86,,,,,0,0.611510791,0.183453237,5.450950679,,,,,,,3.734779358,,15.22445679
855,0.3995,369.9007034,0,19,,,,,0,0.129496403,0.038848921,25.74007817,,,,,,,3.699007034,,17.29917526
858,0.428,446.0327625,0,81,,,,,0,0.575539568,0.172661871,5.791633123,,,,,,,4.460327625,,18.62764359
860,0.3875,175.8840084,30,51,,,,,0.810810811,0.35971223,0.675481237,1.48042383,,,,,,,1.758840084,,18.93234253
862,0.3935,422.9924679,0,111,,,,,0,0.791366906,0.237410072,4.21210347,,,,,,,4.229924679,,17.67897606
865,0.396,289.629221,28,64,,,,,0.756756757,0.45323741,0.665700953,1.502173752,,,,,,,2.89629221,,12.75587082
868,0.387,378.2324791,0,110,,,,,0,0.784172662,0.235251799,4.250746457,,,,,,,3.782324791,,15.91777802
869,0.402,442.8870678,0,113,,,,,0,0.805755396,0.241726619,4.136887648,,,,,,,4.428870678,,17.49944687
870,0.379,342.0274258,0,74,,,,,0,0.525179856,0.157553957,6.346991679,,,,,,,3.420274258,,18.90993118
871,0.3825,357.2609425,0,89,,,,,0,0.633093525,0.189928058,5.265123793,,,,,,,3.572609425,,17.0378685
872,0.42,257.9946518,21,67,,,,,0.567567568,0.474820144,0.53974334,1.852729015,,,,,,,2.579946518,,14.1711235
873,0.4325,385.8458996,0,55,,,,,0,0.388489209,0.116546763,8.580173294,,,,,,,3.858458996,,27.8468132
876,0.357,411.5936756,0,140,,,,,0,1,0.3,3.333322222,,,,,,,4.115936756,,26.08585358
879,0.4745,469.2630768,0,102,,,,,0,0.726618705,0.217985612,4.587437701,,,,,,,4.692630768,,19.55509186
884,0.4695,419.8420048,13,72,,,,,0.351351351,0.510791367,0.399183356,2.505108191,,,,,,,4.198420048,,28.59187126
885,0.3425,304.4805527,31,104,,,,,0.837837838,0.741007194,0.808788645,1.236415434,,,,,,,3.044805527,,18.80478859
886,0.455,345.5536366,0,4,,,,,0,0.021582734,0.00647482,154.420595,,,,,,,3.455536366,,16.33429527
888,0.518,378.6075115,27,58,,,,,0.72972973,0.410071942,0.633832394,1.577701664,,,,,,,3.786075115,,13.50951195
889,0.3965,379.212141,0,80,,,,,0,0.568345324,0.170503597,5.864944505,,,,,,,3.79212141,,16.28255844
890,0.469,342.5779343,0,19,,,,,0,0.129496403,0.038848921,25.74007817,,,,,,,3.425779343,,12.64595985
892,0.3475,169.9426174,17,62,,,,,0.459459459,0.438848921,0.453276298,2.206155051,,,,,,,1.699426174,,20.23410797
894,0.4405,217.7841663,23,55,,,,,0.621621622,0.388489209,0.551681898,1.812635491,,,,,,,2.177841663,,18.77403259
895,0.384,356.2984467,0,81,,,,,0,0.575539568,0.172661871,5.791633123,,,,,,,3.562984467,,16.78872108
897,0.511,438.6851788,0,20,,,,,0,0.136690647,0.041007194,24.38537025,,,,,,,4.386851788,,23.84328842
898,0.379,304.3875694,0,31,,,,,0,0.215827338,0.064748201,15.44420592,,,,,,,3.043875694,,21.21114731
900,0.369,179.1315079,8,47,,,,,0.216216216,0.330935252,0.250631927,3.989898743,,,,,,,1.791315079,,17.71616936
901,0.3915,373.5818863,0,48,,,,,0,0.338129496,0.101438849,9.858058846,,,,,,,3.735818863,,19.10090446
904,0.4475,445.015192,0,11,,,,,0,0.071942446,0.021582734,46.33118666,,,,,,,4.45015192,,14.90974426
910,0.377,379.8625469,0,74,,,,,0,0.525179856,0.157553957,6.346991679,,,,,,,3.798625469,,18.13673973
911,0.3575,231.9078445,27,78,,,,,0.72972973,0.553956835,0.676997861,1.477107359,,,,,,,2.319078445,,18.27692986
913,0.3755,344.7844982,0,29,,,,,0,0.201438849,0.060431655,16.54734523,,,,,,,3.447844982,,15.43951035
914,0.4055,418.9143181,0,91,,,,,0,0.647482014,0.194244604,5.148121645,,,,,,,4.189143181,,18.69750023
915,0.488,468.1026936,0,11,,,,,0,0.071942446,0.021582734,46.33118666,,,,,,,4.681026936,,13.09633255
917,0.4295,462.505579,0,73,,,,,0,0.517985612,0.155395683,6.435143774,,,,,,,4.62505579,,24.50323105
918,0.4235,464.2837048,0,70,,,,,0,0.496402878,0.148920863,6.714930755,,,,,,,4.642837048,,12.63332367
919,0.4015,419.3632603,0,81,,,,,0,0.575539568,0.172661871,5.791633123,,,,,,,4.193632603,,15.77782631
920,0.4155,359.9357605,0,7,,,,,0,0.043165468,0.01294964,77.21625941,,,,,,,3.599357605,,18.53704453
921,0.4625,277.9393196,14,71,,,,,0.378378378,0.503597122,0.415944002,2.404164003,,,,,,,2.779393196,,19.68050003
922,0.3765,358.7882519,0,95,,,,,0,0.676258993,0.202877698,4.929053718,,,,,,,3.587882519,,17.34900475
924,0.3565,371.3078499,0,97,,,,,0,0.690647482,0.207194245,4.826365595,,,,,,,3.713078499,,16.9878006
925,0.356,209.7449303,29,61,,,,,0.783783784,0.431654676,0.678145052,1.474608601,,,,,,,2.097449303,,13.94033432
926,0.6665,282.9806805,2,43,,,,,0.054054054,0.302158273,0.12848532,7.78292974,,,,,,,2.829806805,,13.12541962
927,0.328,258.1889629,0,13,,,,,0,0.086330935,0.025899281,38.60962035,,,,,,,2.581889629,,17.73929596
928,0.368,361.8047237,0,117,,,,,0,0.834532374,0.250359712,3.99423692,,,,,,,3.618047237,,17.60983467
931,0.3835,352.8504372,0,94,,,,,0,0.669064748,0.200719424,4.982054032,,,,,,,3.528504372,,14.37687874
932,0.3665,352.9844284,0,120,,,,,0,0.856115108,0.256834532,3.893542263,,,,,,,3.529844284,,22.27950096
934,0.3865,250.1652241,16,57,,,,,0.432432432,0.402877698,0.423566012,2.360901514,,,,,,,2.501652241,,18.40162277
936,0.384,367.0229912,0,54,,,,,0,0.381294964,0.114388489,8.74206194,,,,,,,3.670229912,,22.47476578
937,0.464,477.0228863,0,1,,,,,0,0,0,1000000,,,,,,,4.770228863,,18.62978935
938,0.352,214.8988247,28,71,,,,,0.756756757,0.503597122,0.680808866,1.468838878,,,,,,,2.148988247,,26.64256096
939,0.3395,319.0848827,0,107,,,,,0,0.762589928,0.228776978,4.371050076,,,,,,,3.190848827,,19.88554001
942,0.382,379.8511028,0,110,,,,,0,0.784172662,0.235251799,4.250746457,,,,,,,3.798511028,,20.43938637
943,0.398,441.0004616,0,100,,,,,0,0.712230216,0.213669065,4.680112777,,,,,,,4.410004616,,17.21262932
944,0.369,402.3973942,0,119,,,,,0,0.848920863,0.254676259,3.926538255,,,,,,,4.023973942,,29.40368652
945,0.3925,240.1173115,22,68,,,,,0.594594595,0.482014388,0.560820533,1.78309844,,,,,,,2.401173115,,15.35511017
946,0.373,383.9030266,30,74,,,,,0.810810811,0.525179856,0.725121524,1.379077282,,,,,,,3.839030266,,18.20969582
948,0.4635,498.3196259,0,56,,,,,0,0.395683453,0.118705036,8.424171457,,,,,,,4.983196259,,10.15663147
950,0.365,333.4200382,0,94,,,,,0,0.669064748,0.200719424,4.982054032,,,,,,,3.334200382,,19.69790459
954,0.534,496.237278,6,73,,,,,0.162162162,0.517985612,0.268909197,3.718713575,,,,,,,4.96237278,,14.25433159
956,0.4035,232.6257229,24,53,,,,,0.648648649,0.374100719,0.56628427,1.765894423,,,,,,,2.326257229,,13.55171204
958,0.431,396.064043,0,75,,,,,0,0.532374101,0.15971223,6.261222058,,,,,,,3.96064043,,19.3426609
959,0.4375,487.5535965,0,74,,,,,0,0.525179856,0.157553957,6.346991679,,,,,,,4.875535965,,12.70580292
960,0.3725,350.5032063,0,28,,,,,0,0.194244604,0.058273381,17.16019935,,,,,,,3.505032063,,26.00646019
965,0.3945,192.2821999,30,51,,,,,0.810810811,0.35971223,0.675481237,1.48042383,,,,,,,1.922821999,,20.63941956
967,0.4845,241.8620586,9,63,,,,,0.243243243,0.446043165,0.30408322,3.288562624,,,,,,,2.418620586,,12.99214363
968,0.376,366.235733,0,92,,,,,0,0.654676259,0.196402878,5.091549168,,,,,,,3.66235733,,17.93789864
969,0.3795,379.7938824,0,55,,,,,0,0.388489209,0.116546763,8.580173294,,,,,,,3.797938824,,19.76823807
970,0.35,270.9329128,0,13,,,,,0,0.086330935,0.025899281,38.60962035,,,,,,,2.709329128,,19.15740967
971,0.3645,273.7009525,0,4,,,,,0,0.021582734,0.00647482,154.420595,,,,,,,2.737009525,,14.16993141
974,0.411,387.3357773,0,96,,,,,0,0.683453237,0.205035971,4.877169196,,,,,,,3.873357773,,22.70150185
975,0.361,178.2796383,23,55,,,,,0.621621622,0.388489209,0.551681898,1.812635491,,,,,,,1.782796383,,18.0850029
977,0.421,395.2698708,0,90,,,,,0,0.64028777,0.192086331,5.205965407,,,,,,,3.952698708,,18.64719391
978,0.3865,350.0483036,0,102,,,,,0,0.726618705,0.217985612,4.587437701,,,,,,,3.500483036,,31.062603
980,0.3835,369.0271378,0,64,,,,,0,0.45323741,0.135971223,7.354443266,,,,,,,3.690271378,,13.84711266
981,0.3755,327.1183968,0,73,,,,,0,0.517985612,0.155395683,6.435143774,,,,,,,3.271183968,,15.86318016
982,0.4395,468.2178497,0,95,,,,,0,0.676258993,0.202877698,4.929053718,,,,,,,4.682178497,,18.06616783
985,0.3545,321.1009502,0,102,,,,,0,0.726618705,0.217985612,4.587437701,,,,,,,3.211009502,,16.75105095
987,0.3855,395.0192928,30,92,,,,,0.810810811,0.654676259,0.763970445,1.308949446,,,,,,,3.950192928,,17.4870491
988,0.3745,387.7639771,0,98,,,,,0,0.697841727,0.209352518,4.776609486,,,,,,,3.877639771,,20.9634304
990,0.4875,578.0360699,0,90,,,,,0,0.64028777,0.192086331,5.205965407,,,,,,,5.780360699,,19.79613304
991,0.359,338.4177685,0,17,,,,,0,0.115107914,0.034532374,28.95749477,,,,,,,3.384177685,,20.90930939
992,0.382,325.7477283,19,95,,,,,0.513513514,0.676258993,0.562337157,1.778289428,,,,,,,3.257477283,,20.37549019
997,0.354,351.6943455,0,74,,,,,0,0.525179856,0.157553957,6.346991679,,,,,,,3.516943455,,16.95799828
1001,0.3435,202.7099133,26,63,,,,,0.702702703,0.446043165,0.625704842,1.598195084,,,,,,,2.027099133,,17.39311218
1002,0.404,451.7836571,0,118,,,,,0,0.841726619,0.252517986,3.960098278,,,,,,,4.517836571,,16.91222191
1003,0.374,348.2046127,0,50,,,,,0,0.352517986,0.105755396,9.455692902,,,,,,,3.482046127,,21.25263214
1005,0.3595,310.4350567,0,92,,,,,0,0.654676259,0.196402878,5.091549168,,,,,,,3.104350567,,16.62755013
1006,0.3895,393.6259747,0,87,,,,,0,0.618705036,0.185611511,5.387567873,,,,,,,3.936259747,,18.01514626
1009,0.434,476.0906696,0,65,,,,,0,0.460431655,0.138129496,7.239530922,,,,,,,4.760906696,,16.43943787
1011,0.509,559.7949028,0,70,,,,,0,0.496402878,0.148920863,6.714930755,,,,,,,5.597949028,,17.75860786
1014,0.4175,418.708086,0,84,,,,,0,0.597122302,0.179136691,5.582298155,,,,,,,4.18708086,,17.25459099
1015,0.387,361.4706993,0,97,,,,,0,0.690647482,0.207194245,4.826365595,,,,,,,3.614706993,,20.3537941
1016,0.3735,363.6393547,0,123,,,,,0,0.877697842,0.263309353,3.797799784,,,,,,,3.636393547,,15.99979401
1019,0.4805,439.7528172,0,75,,,,,0,0.532374101,0.15971223,6.261222058,,,,,,,4.397528172,,12.88700104
1020,0.5265,503.9908886,0,90,,,,,0,0.64028777,0.192086331,5.205965407,,,,,,,5.039908886,,19.12593842
1021,0.424,424.7260094,0,68,,,,,0,0.482014388,0.144604317,6.915375063,,,,,,,4.247260094,,20.35665512
1022,0.376,357.9359055,26,83,,,,,0.702702703,0.589928058,0.668870309,1.495055904,,,,,,,3.579359055,,19.64783669
1027,0.5015,503.7093163,0,4,,,,,0,0.021582734,0.00647482,154.420595,,,,,,,5.037093163,,12.32266426
1028,0.3835,374.8521805,0,111,,,,,0,0.791366906,0.237410072,4.21210347,,,,,,,3.748521805,,15.72322845
1031,0.4505,441.0521984,0,104,,,,,0,0.741007194,0.222302158,4.498361642,,,,,,,4.410521984,,13.59248161
1032,0.3465,205.4350376,31,59,,,,,0.837837838,0.417266187,0.711666343,1.40515089,,,,,,,2.054350376,,17.01998711
1037,0.412,363.5771275,0,7,,,,,0,0.043165468,0.01294964,77.21625941,,,,,,,3.635771275,,17.58337021
1041,0.4195,372.1823692,12,76,,,,,0.324324324,0.539568345,0.388897531,2.571364819,,,,,,,3.721823692,,13.02695274
1042,0.3735,233.4575653,13,59,,,,,0.351351351,0.417266187,0.371125802,2.694496852,,,,,,,2.334575653,,15.08021355
1043,0.492,538.2716656,0,66,,,,,0,0.467625899,0.14028777,7.128154317,,,,,,,5.382716656,,17.71116257
1046,0.428,319.1943169,17,81,,,,,0.459459459,0.575539568,0.494283492,2.02312639,,,,,,,3.191943169,,17.48228073
1047,0.475,435.3544712,0,77,,,,,0,0.54676259,0.164028777,6.096454061,,,,,,,4.353544712,,15.22660255
1050,0.455,286.5839005,19,86,,,,,0.513513514,0.611510791,0.542912697,1.841913375,,,,,,,2.865839005,,23.73361588
1052,0.435,377.9759407,0,37,,,,,0,0.258992806,0.077697842,12.87020473,,,,,,,3.779759407,,23.42271805
1053,0.414,447.3180771,0,81,,,,,0,0.575539568,0.172661871,5.791633123,,,,,,,4.473180771,,15.52844048
1054,0.351,390.3093338,0,94,,,,,0,0.669064748,0.200719424,4.982054032,,,,,,,3.903093338,,16.47090912
1057,0.3875,387.8035545,0,67,,,,,0,0.474820144,0.142446043,7.020152737,,,,,,,3.878035545,,15.83242416
1060,0.4365,357.8269482,0,11,,,,,0,0.071942446,0.021582734,46.33118666,,,,,,,3.578269482,,14.03832436
1062,0.462,429.5310974,0,25,,,,,0,0.172661871,0.051798561,19.30518286,,,,,,,4.295310974,,15.14935493
1063,0.4515,495.667696,31,68,,,,,0.837837838,0.482014388,0.731090803,1.367817278,,,,,,,4.95667696,,19.82045174
1064,0.3735,370.9583282,0,72,,,,,0,0.510791367,0.15323741,6.52577901,,,,,,,3.709583282,,19.3529129
1067,0.366,363.5377884,0,122,,,,,0,0.870503597,0.261151079,3.829186439,,,,,,,3.635377884,,19.96088028
1068,0.383,174.6327877,29,57,,,,,0.783783784,0.402877698,0.669511958,1.49362307,,,,,,,1.746327877,,23.60224724
1069,0.396,359.7857952,0,75,,,,,0,0.532374101,0.15971223,6.261222058,,,,,,,3.597857952,,20.55311203
1070,0.428,334.6283436,18,73,,,,,0.486486486,0.517985612,0.495936224,2.016384235,,,,,,,3.346283436,,17.1816349
1072,0.3865,351.8614769,0,74,,,,,0,0.525179856,0.157553957,6.346991679,,,,,,,3.518614769,,19.0820694
1074,0.3515,256.7651272,32,61,,,,,0.864864865,0.431654676,0.734901808,1.360724151,,,,,,,2.567651272,,18.72682571
1076,0.4455,470.0415134,0,48,,,,,0,0.338129496,0.101438849,9.858058846,,,,,,,4.700415134,,16.14236832
1077,0.3935,378.9477348,0,101,,,,,0,0.71942446,0.215827338,4.633311866,,,,,,,3.789477348,,16.69073105
1078,0.4035,456.7632675,0,117,,,,,0,0.834532374,0.250359712,3.99423692,,,,,,,4.567632675,,17.28653908
1080,0.4085,401.5393257,0,93,,,,,0,0.661870504,0.198561151,5.036206521,,,,,,,4.015393257,,18.34702492
1081,0.423,272.0119953,22,72,,,,,0.594594595,0.510791367,0.569453626,1.756066162,,,,,,,2.720119953,,18.28193665
1084,0.405,252.9556751,20,77,,,,,0.540540541,0.54676259,0.542407155,1.843630097,,,,,,,2.529556751,,20.61963081
1085,0.3865,374.9067783,0,114,,,,,0,0.81294964,0.243884892,4.100278173,,,,,,,3.749067783,,23.39434624
1087,0.3995,289.5674706,28,61,,,,,0.756756757,0.431654676,0.659226133,1.516927855,,,,,,,2.895674706,,14.20688629
1088,0.3985,382.9426765,0,104,,,,,0,0.741007194,0.222302158,4.498361642,,,,,,,3.829426765,,18.46504211
1089,0.456,520.3094482,0,76,,,,,0,0.539568345,0.161870504,6.177739613,,,,,,,5.203094482,,9.939193726
1091,0.371,205.1370144,9,55,,,,,0.243243243,0.388489209,0.286817033,3.486531129,,,,,,,2.051370144,,29.20222282
1093,0.3785,323.2502937,0,75,,,,,0,0.532374101,0.15971223,6.261222058,,,,,,,3.232502937,,19.24371719
1094,0.358,293.1137085,0,54,,,,,0,0.381294964,0.114388489,8.74206194,,,,,,,2.931137085,,18.56851578
1095,0.4045,291.5270329,28,94,,,,,0.756756757,0.669064748,0.730449154,1.369018809,,,,,,,2.915270329,,18.34774017
1098,0.3595,391.3767338,0,93,,,,,0,0.661870504,0.198561151,5.036206521,,,,,,,3.913767338,,18.12720299
1099,0.434,442.6388741,0,90,,,,,0,0.64028777,0.192086331,5.205965407,,,,,,,4.426388741,,22.17507362
1101,0.3945,332.0429325,27,72,,,,,0.72972973,0.510791367,0.664048221,1.505912466,,,,,,,3.320429325,,12.49432564
1104,0.413,349.9567509,0,52,,,,,0,0.366906475,0.110071942,9.084884784,,,,,,,3.499567509,,16.37029648
1106,0.4255,451.2255192,0,86,,,,,0,0.611510791,0.183453237,5.450950679,,,,,,,4.512255192,,12.33148575
1107,0.416,436.8431568,0,63,,,,,0,0.446043165,0.13381295,7.473062432,,,,,,,4.368431568,,13.33069801
1108,0.4025,354.6383381,0,75,,,,,0,0.532374101,0.15971223,6.261222058,,,,,,,3.546383381,,16.90292358
1112,0.428,198.8089085,8,46,,,,,0.216216216,0.323741007,0.248473654,4.024555366,,,,,,,1.988089085,,15.16389847
1115,0.4085,378.9331913,0,88,,,,,0,0.625899281,0.187769784,5.325642135,,,,,,,3.789331913,,14.01185989
1117,0.522,346.3375568,16,59,,,,,0.432432432,0.417266187,0.427882559,2.337084423,,,,,,,3.463375568,,20.36714554
1118,0.4005,351.9728184,9,97,,,,,0.243243243,0.690647482,0.377464515,2.649248635,,,,,,,3.519728184,,17.12226868
1122,0.527,615.7090664,0,77,,,,,0,0.54676259,0.164028777,6.096454061,,,,,,,6.157090664,,17.82274246
1123,0.42,339.7364616,28,60,,,,,0.756756757,0.424460432,0.657067859,1.521910506,,,,,,,3.397364616,,16.57056808
1125,0.362,347.05019,0,97,,,,,0,0.690647482,0.207194245,4.826365595,,,,,,,3.4705019,,27.69112587
1128,0.385,329.3757439,0,33,,,,,0,0.230215827,0.069064748,14.47895702,,,,,,,3.293757439,,17.55023003
1129,0.3745,318.7749386,16,93,,,,,0.432432432,0.661870504,0.501263854,1.994953351,,,,,,,3.187749386,,20.80583572
1130,0.4015,432.2841167,0,80,,,,,0,0.568345324,0.170503597,5.864944505,,,,,,,4.322841167,,12.48931885
1132,0.449,358.455658,0,4,,,,,0,0.021582734,0.00647482,154.420595,,,,,,,3.58455658,,18.46027374
1133,0.384,354.6366692,0,69,,,,,0,0.489208633,0.14676259,6.813679064,,,,,,,3.546366692,,18.23711395
1134,0.425,374.9866486,0,46,,,,,0,0.323741007,0.097122302,10.29619028,,,,,,,3.749866486,,13.97871971
1136,0.366,293.6091423,8,70,,,,,0.216216216,0.496402878,0.300272215,3.330300377,,,,,,,2.936091423,,15.86556435
1139,0.3995,307.7566624,22,78,,,,,0.594594595,0.553956835,0.582403267,1.717020388,,,,,,,3.077566624,,16.51215553
1140,0.3825,202.3134232,15,53,,,,,0.405405405,0.374100719,0.396014,2.525156878,,,,,,,2.023134232,,16.87121391
1142,0.4225,371.5555668,0,83,,,,,0,0.589928058,0.176978417,5.650374577,,,,,,,3.715555668,,19.7250843
1144,0.399,365.1866913,0,79,,,,,0,0.561151079,0.168345324,5.940135655,,,,,,,3.651866913,,15.06733894
1145,0.4655,414.8948193,30,78,,,,,0.810810811,0.553956835,0.733754618,1.362851576,,,,,,,4.148948193,,14.87708092
1146,0.4305,385.7340813,0,65,,,,,0,0.460431655,0.138129496,7.239530922,,,,,,,3.857340813,,14.31632042
1147,0.443,298.5305786,27,67,,,,,0.72972973,0.474820144,0.653256854,1.530789096,,,,,,,2.985305786,,15.45596123
1148,0.3405,256.6275597,31,103,,,,,0.837837838,0.73381295,0.806630371,1.239723665,,,,,,,2.566275597,,22.83382416
1153,0.433,411.1039639,0,77,,,,,0,0.54676259,0.164028777,6.096454061,,,,,,,4.111039639,,14.69421387
1155,0.4045,384.3712807,0,104,,,,,0,0.741007194,0.222302158,4.498361642,,,,,,,3.843712807,,14.22119141
1157,0.424,325.2518177,31,77,,,,,0.837837838,0.54676259,0.750515263,1.332416163,,,,,,,3.252518177,,15.72108269
1158,0.4465,330.7631016,26,88,,,,,0.702702703,0.625899281,0.679661676,1.471318104,,,,,,,3.307631016,,15.21372795
1160,0.463,440.7699108,0,38,,,,,0,0.26618705,0.079856115,12.52236571,,,,,,,4.407699108,,17.21835136
1161,0.433,380.1147938,0,21,,,,,0,0.143884892,0.043165468,23.16612998,,,,,,,3.801147938,,12.94660568
1164,0.3755,415.1203632,0,107,,,,,0,0.762589928,0.228776978,4.371050076,,,,,,,4.151203632,,15.92636108
1168,0.389,352.191925,0,86,,,,,0,0.611510791,0.183453237,5.450950679,,,,,,,3.52191925,,16.85905457
1169,0.41,457.1022987,0,119,,,,,0,0.848920863,0.254676259,3.926538255,,,,,,,4.571022987,,15.50078392
1170,0.401,357.6505184,0,69,,,,,0,0.489208633,0.14676259,6.813679064,,,,,,,3.576505184,,36.69071198
1172,0.5355,561.6650581,0,49,,,,,0,0.345323741,0.103597122,9.652684603,,,,,,,5.616650581,,13.04244995
1173,0.414,462.6758099,0,111,,,,,0,0.791366906,0.237410072,4.21210347,,,,,,,4.626758099,,16.65687561
1175,0.4035,240.2484417,29,59,,,,,0.783783784,0.417266187,0.673828505,1.484054932,,,,,,,2.402484417,,17.6961422
1176,0.432,413.4743214,4,90,,,,,0.108108108,0.64028777,0.267762007,3.734645845,,,,,,,4.134743214,,16.50762558
1177,0.4085,375.0343323,0,85,,,,,0,0.604316547,0.181294964,5.515842591,,,,,,,3.750343323,,24.4884491
1178,0.3885,397.9227543,0,121,,,,,0,0.863309353,0.258992806,3.861096203,,,,,,,3.979227543,,18.20993423
1179,0.4835,461.884737,0,32,,,,,0,0.223021583,0.066906475,14.94601317,,,,,,,4.61884737,,14.43147659
1181,0.3895,342.1151638,0,65,,,,,0,0.460431655,0.138129496,7.239530922,,,,,,,3.421151638,,14.04309273
1184,0.441,198.0855465,21,52,,,,,0.567567568,0.366906475,0.50736924,1.970947292,,,,,,,1.980855465,,14.32943344
1185,0.4165,161.8897915,27,52,,,,,0.72972973,0.366906475,0.620882753,1.610607452,,,,,,,1.618897915,,14.35017586
1186,0.4705,421.7801094,0,83,,,,,0,0.589928058,0.176978417,5.650374577,,,,,,,4.217801094,,13.43417168
1188,0.4235,455.9342861,0,62,,,,,0,0.438848921,0.131654676,7.595570722,,,,,,,4.559342861,,19.22440529
1189,0.3795,242.2301769,9,78,,,,,0.243243243,0.553956835,0.336457321,2.972136335,,,,,,,2.422301769,,19.18768883
1190,0.416,454.1218281,0,84,,,,,0,0.597122302,0.179136691,5.582298155,,,,,,,4.541218281,,22.78661728
1191,0.42,432.73592,0,71,,,,,0,0.503597122,0.151079137,6.619003808,,,,,,,4.3273592,,14.20664787
1193,0.4015,395.870924,17,112,,,,,0.459459459,0.798561151,0.561189967,1.781924619,,,,,,,3.95870924,,15.18559456
1194,0.3805,158.5228443,26,58,,,,,0.702702703,0.410071942,0.614913475,1.626242415,,,,,,,1.585228443,,12.01033592
1196,0.3735,337.9201889,0,2,,,,,0,0.007194245,0.002158273,463.118755,,,,,,,3.379201889,,14.32991028
1198,0.569,427.0069599,26,54,,,,,0.702702703,0.381294964,0.606280381,1.649399159,,,,,,,4.270069599,,12.33029366
