Seed,Density,Execution Time,Path Length,Visited,min path,max path,min visited,max visited,norm path,norm visited,cost,optimality
1530,0.382,24.93095398,90,3908,,,,,0,0.822354441,0.246706332,4.053385809
1531,0.389,25.04491806,90,3886,,,,,0,0.813004675,0.243901402,4.100000615
1532,0.3245,27.37593651,90,4258,,,,,0,0.971100722,0.291330217,3.432519217
1534,0.3775,24.96290207,96,3906,,,,,0.2,0.821504462,0.386451339,2.587641217
1535,0.4145,23.67711067,94,3703,,,,,0.133333333,0.735231619,0.313902819,3.18568918
1537,0.389,25.65550804,90,3983,,,,,0,0.854228644,0.256268593,3.90214066
1538,0.3965,25.26855469,94,3950,,,,,0.133333333,0.840203995,0.345394532,2.895231432
1539,0.496,21.40927315,96,3344,,,,,0.2,0.582660433,0.31479813,3.176628855
1540,0.369,25.62093735,90,4001,,,,,0,0.861878453,0.258563536,3.86750641
1542,0.385,25.72703362,90,4016,,,,,0,0.868253294,0.260475988,3.83911073
1543,0.3965,24.12700653,90,3789,,,,,0,0.771780705,0.231534212,4.318997499
1544,0.3455,26.79133415,90,4128,,,,,0,0.915852104,0.274755631,3.639584588
1545,0.4365,23.32782745,94,3621,,,,,0.133333333,0.70038249,0.30344808,3.295445807
1546,0.345,26.28231049,90,4125,,,,,0,0.914577136,0.274373141,3.64465834
1549,0.5465,18.97621155,92,2966,,,,,0.066666667,0.42201445,0.173271002,5.77127286
1551,0.495,20.58196068,92,3221,,,,,0.066666667,0.53038674,0.205782689,4.859471642
1552,0.361,25.39300919,90,3963,,,,,0,0.845728857,0.253718657,3.941358
1556,0.345,27.15921402,102,4224,,,,,0.4,0.956651084,0.566995325,1.763679861
1558,0.341,27.59599686,98,4263,,,,,0.266666667,0.973225669,0.478634367,2.089273104
1559,0.379,25.34770966,90,3897,,,,,0,0.817679558,0.245303867,4.076559958
1560,0.3325,27.0781517,90,4177,,,,,0,0.936676583,0.281002975,3.558668522
1562,0.4685,21.09384537,92,3297,,,,,0.066666667,0.562685933,0.215472447,4.640943077
1566,0.3655,25.65813065,92,3991,,,,,0.066666667,0.857628559,0.303955234,3.289947324
1567,0.429,22.92370796,90,3588,,,,,0,0.686357841,0.205907352,4.856529562
1569,0.4555,22.31025696,90,3532,,,,,0,0.662558436,0.198767531,5.030977469
1570,0.402,24.1215229,92,3766,,,,,0.066666667,0.76200595,0.275268452,3.632804127
1571,0.4735,21.14200592,90,3297,,,,,0,0.562685933,0.16880578,5.923932681
1572,0.399,24.63459969,90,3836,,,,,0,0.791755206,0.237526562,4.210037742
1574,0.461,22.18341827,94,3441,,,,,0.133333333,0.623884403,0.280498654,3.565066784
1575,0.407,24.35970306,90,3767,,,,,0,0.762430939,0.228729282,4.371961562
1576,0.4275,23.3502388,94,3662,,,,,0.133333333,0.717807055,0.30867545,3.239638141
1577,0.398,24.26791191,92,3788,,,,,0.066666667,0.771355716,0.278073381,3.596160116
1579,0.3325,27.2166729,90,4203,,,,,0,0.947726307,0.284317892,3.517177465
1581,0.353,25.6896019,92,4018,,,,,0.066666667,0.869103272,0.307397648,3.253104739
1582,0.4035,24.27363396,94,3789,,,,,0.133333333,0.771780705,0.324867545,3.078168125
1583,0.418,24.19281006,94,3819,,,,,0.133333333,0.784530387,0.328692449,3.042348431
1584,0.498,18.3930397,90,2871,,,,,0,0.381640459,0.114492138,8.734147916
1585,0.424,24.34706688,90,3718,,,,,0,0.74160646,0.222481938,4.494726693
1588,0.4915,19.7327137,92,3166,,,,,0.066666667,0.507012325,0.198770364,5.030905758
1589,0.3965,23.65255356,90,3874,,,,,0,0.807904802,0.242371441,4.125881627
1590,0.536,19.30451393,94,3099,,,,,0.133333333,0.478538037,0.236894744,4.221266207
1591,0.415,23.97537231,96,3757,,,,,0.2,0.758181045,0.367454314,2.721419348
1592,0.4015,24.5475769,92,3825,,,,,0.066666667,0.787080323,0.282790764,3.536170882
1593,0.3995,23.95939827,90,3752,,,,,0,0.756056099,0.22681683,4.408824482
1594,0.413,25.09856224,90,3952,,,,,0,0.841053974,0.252316192,3.963265411
1595,0.473,21.5857029,90,3356,,,,,0,0.587760306,0.176328092,5.671213921
1596,0.3945,24.91974831,90,3900,,,,,0,0.818954526,0.245686358,4.070213497
1597,0.365,25.85840225,100,4062,,,,,0.333333333,0.887802805,0.499674175,2.001300145
1598,0.4025,24.39284325,94,3791,,,,,0.133333333,0.772630684,0.325122539,3.075753925
1599,0.44,22.94492722,90,3553,,,,,0,0.671483213,0.201444964,4.964110379
1600,0.3795,25.36249161,92,3957,,,,,0.066666667,0.843178921,0.299620343,3.337545952
1601,0.3925,25.01702309,100,3936,,,,,0.333333333,0.834254144,0.483609576,2.067779426
1602,0.48,21.91472054,90,3435,,,,,0,0.621334467,0.18640034,5.364768301
1603,0.398,25.21848679,90,3870,,,,,0,0.806204845,0.241861453,4.134581394
1605,0.3945,25.22730827,90,3913,,,,,0,0.824479388,0.247343816,4.042938981
1606,0.353,26.5827179,92,4142,,,,,0.066666667,0.921801955,0.323207253,3.093980399
1609,0.414,24.27959442,90,3765,,,,,0,0.76158096,0.228474288,4.376840962
1611,0.3895,24.44982529,92,3826,,,,,0.066666667,0.787505312,0.28291826,3.534577316
1612,0.464,22.47476578,98,3485,,,,,0.266666667,0.642583935,0.379441847,2.635443011
1617,0.4035,24.17349815,96,3787,,,,,0.2,0.770930727,0.371279218,2.693383465
1618,0.467,22.15862274,94,3439,,,,,0.133333333,0.623034424,0.280243661,3.568310625
